train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss,time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps
13877,-1273.2421875,84973.359375,3.5930254459381104,0.0003,-1.3354425430297852,688,56,117.78955194999999,246,25.68,13978
13933,-1261.4501953125,94865.75,3.603644609451294,0.0003,0.9363361597061157,692,56,117.75232002999999,247,25.65,14034
13989,-1227.577392578125,70139.03125,3.5828349590301514,0.0003,2.8782718181610107,696,56,117.86140209,249,25.64,14090
14045,-1206.8353271484375,31961.80078125,3.536480665206909,0.0003,4.221376419067383,700,56,117.75279627,250,25.6,14146
14101,-1229.4749755859375,83536.578125,3.488175868988037,0.0003,1.163715124130249,704,56,117.66854090999998,251,25.56,14202
14156,-1257.8978271484375,56031.44921875,3.4824318885803223,0.0003,-1.5531342029571533,708,56,117.48408548999998,252,25.51,14257
14208,-1361.67724609375,72466.953125,3.536454916000366,0.0003,-7.530688285827637,712,56,117.12645123,253,25.44,14309
14260,-1305.00732421875,63450.1328125,3.6285786628723145,0.0003,-5.416244983673096,716,56,116.72112082999998,254,25.38,14361
14313,-1301.156005859375,73316.1796875,3.690770387649536,0.0003,-4.082798480987549,720,56,116.38539453999998,255,25.34,14414
14365,-1255.5455322265625,72277.03125,3.734276533126831,0.0003,-1.931577205657959,724,56,115.99569105999998,256,25.27,14466
14418,-1225.3192138671875,42841.5546875,3.7415530681610107,0.0003,2.0718836784362793,728,56,115.57996088,256,25.18,14519
14473,-1196.186767578125,83571.734375,3.707923173904419,0.0003,4.339560508728027,732,56,114.01042372000002,257,24.79,14574
14529,-1223.6920166015625,81392.6015625,3.6113526821136475,0.0003,8.796494483947754,736,56,105.64772769000002,258,23.13,14630
14584,-1369.917724609375,42340.42578125,3.5495705604553223,0.0003,-3.767864227294922,740,56,92.79756139000001,259,20.58,14685
14640,-1370.8623046875,70963.734375,3.6061973571777344,0.0003,-2.987830638885498,744,56,84.86178913000002,261,18.82,14741
14696,-1353.01025390625,74479.625,3.6352572441101074,0.0003,-0.3632497787475586,748,56,77.53763141,261,17.21,14797
14752,-1382.1126708984375,126215.546875,3.6624996662139893,0.0003,-1.7432293891906738,752,56,72.59805914999998,262,16.24,14853
14809,-1351.4417724609375,61770.109375,3.6826694011688232,0.0003,0.9927622079849243,756,56,70.57237696,263,15.89,14910
14868,-1292.547119140625,46521.40625,3.643613815307617,0.0003,4.699397563934326,760,56,68.67459402,265,15.56,14969
14933,-1336.4031982421875,89337.15625,3.5745365619659424,0.0003,0.8189720511436462,764,56,67.03518014,266,15.27,15034
14993,-1323.34326171875,110362.265625,3.572842836380005,0.0003,-0.6524142026901245,768,56,64.901901,267,14.9,15094
15054,-1299.28515625,128112.578125,3.558612823486328,0.0003,3.2169299125671387,772,56,62.263894,268,14.39,15155
15148,-1471.7371826171875,126896.015625,3.5160789489746094,0.0003,-8.501827239990234,776,56,62.63027291000001,270,14.46,15249
15249,-1469.052490234375,96220.5625,3.6637160778045654,0.0003,-5.059233665466309,780,56,64.68781609000001,272,14.84,15350
15348,-1405.3153076171875,105602.1875,3.7496862411499023,0.0003,-0.19693389534950256,784,56,66.95913608,273,15.27,15449
15468,-1403.1959228515625,99842.375,3.8118042945861816,0.0003,-2.7135727405548096,788,56,69.95496984000002,275,15.91,15569
15575,-1374.1602783203125,73212.578125,3.8321142196655273,0.0003,1.6440491676330566,792,56,72.05341895,278,16.42,15676
15642,-1373.52099609375,75777.453125,3.8152964115142822,0.0003,2.6278464794158936,796,56,72.25015729,279,16.53,15743
15704,-1407.600830078125,68550.046875,3.7564799785614014,0.0003,3.6291942596435547,800,56,72.39326697,280,16.59,15805
15761,-1423.5882568359375,94984.40625,3.718593120574951,0.0003,2.0623652935028076,804,56,72.37287100999998,281,16.6,15862
15818,-1396.260498046875,90450.03125,3.6953508853912354,0.0003,1.4118040800094604,808,56,72.38142447,282,16.62,15919
15872,-1395.812744140625,96591.875,3.6717944145202637,0.0003,0.9056218266487122,812,56,72.52779711,283,16.64,15973
15929,-1370.34912109375,105579.265625,3.623420000076294,0.0003,3.8793325424194336,816,56,72.90511742999999,284,16.69,16030
15992,-1391.60107421875,148262.78125,3.5705015659332275,0.0003,0.22539325058460236,820,56,73.4781141,286,16.79,16093
16077,-1420.159423828125,76761.921875,3.6717710494995117,0.0003,-5.46888542175293,824,56,75.23660374,287,17.12,16178
16176,-1420.129150390625,90171.234375,3.806425094604492,0.0003,-2.5099682807922363,828,56,77.64835362999999,289,17.58,16277
16286,-1428.2554931640625,82469.734375,3.8397040367126465,0.0003,1.369511604309082,832,56,80.44890473,291,18.13,16387
16402,-1484.0142822265625,96007.890625,4.0390448570251465,0.0003,-7.4191203117370605,836,56,83.11948564000001,293,18.73,16503
16534,-1401.274169921875,59755.3828125,4.246213912963867,0.0003,-2.717212200164795,840,56,86.16591561000001,295,19.5,16635
16648,-1365.5107421875,101614.609375,4.301828384399414,0.0003,-0.8301063776016235,844,56,88.16998917000001,298,20.08,16749
16747,-1355.0419921875,61951.84375,4.30756139755249,0.0003,0.6047934889793396,848,56,89.71709738000001,299,20.51,16848
16835,-1399.7333984375,87754.828125,4.377556324005127,0.0003,-4.208796977996826,852,56,90.90913615000001,301,20.83,16936
16939,-1385.3011474609375,90874.71875,4.5368971824646,0.0003,-3.8374481201171875,856,56,92.64499297,303,21.3,17040
17055,-1329.402587890625,107132.8125,4.602386951446533,0.0003,0.16394156217575073,860,56,94.79118104999999,305,21.87,17156
